,Eyetracker timestamp,Gaze point X,Gaze point Y
13668,599503891.0,798.0,605.0
13670,599512225.0,796.0,597.0
13671,599520482.0,793.0,622.0
13673,599528847.0,790.0,611.0
13674,599537184.0,795.0,605.0
13676,599545478.0,802.0,581.0
13677,599553809.0,802.0,602.0
13679,599562177.0,796.0,605.0
13680,599570508.0,792.0,603.0
13682,599578808.0,791.0,606.0
13683,599587144.0,786.0,606.0
13685,599595473.0,777.0,600.0
13686,599603840.0,789.0,600.0
13688,599612141.0,792.0,601.0
13689,599620529.0,794.0,598.0
13691,599628814.0,795.0,601.0
13692,599637145.0,793.0,610.0
13694,599645468.0,787.0,596.0
13695,599653800.0,791.0,602.0
13697,599662198.0,794.0,603.0
13698,599670482.0,789.0,596.0
13700,599678819.0,791.0,602.0
13701,599687190.0,787.0,596.0
13703,599695462.0,789.0,599.0
13704,599703881.0,791.0,603.0
13705,599712159.0,791.0,599.0
13706,599720472.0,789.0,596.0
13707,599728792.0,788.0,592.0
13709,599737132.0,799.0,592.0
13710,599745457.0,818.0,603.0
13712,599753788.0,919.0,594.0
13713,599762140.0,977.0,591.0
13716,599778788.0,978.0,597.0
13718,599787124.0,971.0,599.0
13721,599803782.0,997.0,607.0
13722,599812138.0,995.0,605.0
13725,599828781.0,987.0,608.0
13727,599837119.0,989.0,610.0
13728,599845516.0,1009.0,597.0
13730,599853806.0,1004.0,597.0
13731,599862130.0,1002.0,598.0
13733,599870444.0,1002.0,596.0
13734,599878784.0,1003.0,598.0
13736,599887192.0,1003.0,593.0
13737,599895488.0,1005.0,598.0
13739,599903771.0,1007.0,603.0
13740,599912123.0,1008.0,607.0
13742,599920495.0,1007.0,604.0
13743,599928768.0,1003.0,604.0
13744,599937123.0,1003.0,604.0
13746,599945476.0,1006.0,603.0
13747,599953796.0,991.0,614.0
13748,599962105.0,972.0,617.0
13749,599970432.0,944.0,613.0
13750,599978832.0,934.0,607.0
13752,599987160.0,936.0,604.0
13753,599995484.0,935.0,608.0
13755,600003760.0,937.0,597.0
13756,600012126.0,936.0,597.0
13758,600020426.0,938.0,597.0
13759,600028790.0,968.0,578.0
13760,600037114.0,937.0,600.0
13761,600045426.0,933.0,601.0
13762,600053755.0,971.0,577.0
13764,600062134.0,934.0,599.0
13765,600070482.0,950.0,591.0
13767,600078786.0,952.0,578.0
13768,600087092.0,928.0,598.0
13770,600095462.0,931.0,599.0
13771,600103780.0,934.0,602.0
13773,600112087.0,935.0,602.0
13775,600120459.0,936.0,597.0
13776,600128820.0,933.0,604.0
13778,600137089.0,935.0,605.0
13779,600145454.0,934.0,608.0
13781,600153758.0,935.0,602.0
13782,600162099.0,942.0,592.0
13784,600170471.0,942.0,591.0
13785,600178821.0,943.0,593.0
13787,600187076.0,937.0,597.0
13788,600195439.0,931.0,590.0
13790,600203757.0,931.0,596.0
13791,600212103.0,931.0,586.0
13793,600220471.0,934.0,586.0
13794,600228751.0,971.0,559.0
13796,600237067.0,933.0,595.0
13797,600245400.0,937.0,595.0
13798,600253735.0,940.0,598.0
13800,600262074.0,941.0,596.0
13801,600270395.0,935.0,598.0
13803,600278754.0,935.0,597.0
13804,600287063.0,903.0,599.0
13805,600295401.0,828.0,578.0
13806,600303725.0,824.0,579.0
13807,600312115.0,766.0,610.0
13808,600320437.0,815.0,583.0
13809,600328756.0,825.0,581.0
13810,600337055.0,778.0,616.0
13811,600345388.0,820.0,592.0
13812,600353737.0,807.0,602.0
13813,600362063.0,773.0,620.0
13814,600370390.0,821.0,583.0
13816,600378734.0,819.0,578.0
13817,600387094.0,805.0,586.0
13819,600395382.0,806.0,585.0
13820,600403714.0,807.0,588.0
13822,600412048.0,809.0,592.0
13823,600420381.0,803.0,593.0
13825,600428731.0,801.0,581.0
13826,600437062.0,806.0,593.0
13828,600445420.0,807.0,592.0
13829,600453744.0,803.0,595.0
13831,600462043.0,807.0,586.0
13832,600470376.0,806.0,595.0
13833,600478707.0,809.0,589.0
13835,600487039.0,799.0,607.0
13836,600495442.0,802.0,602.0
13838,600503703.0,844.0,565.0
13840,600512035.0,808.0,593.0
13841,600520398.0,809.0,597.0
13842,600528725.0,810.0,595.0
13843,600537068.0,810.0,593.0
13844,600545369.0,811.0,592.0
13845,600553715.0,813.0,588.0
13846,600562034.0,811.0,593.0
13847,600570364.0,808.0,593.0
13848,600578740.0,849.0,555.0
13849,600587091.0,800.0,602.0
13850,600595360.0,804.0,600.0
13851,600603735.0,846.0,561.0
13852,600612025.0,810.0,586.0
13853,600620357.0,803.0,596.0
13854,600628762.0,810.0,603.0
13878,600795337.0,905.0,462.0
13879,600803668.0,896.0,473.0
13880,600812035.0,891.0,489.0
13881,600820333.0,891.0,477.0
13882,600828684.0,889.0,483.0
13883,600837020.0,895.0,490.0
13884,600845350.0,891.0,491.0
13885,600853700.0,895.0,487.0
13886,600862029.0,893.0,493.0
13887,600870363.0,893.0,492.0
13888,600878679.0,893.0,486.0
13889,600887002.0,887.0,490.0
13890,600895366.0,894.0,489.0
13891,600903657.0,891.0,485.0
13892,600911990.0,895.0,489.0
13893,600920323.0,889.0,491.0
13894,600928681.0,889.0,495.0
13895,600936994.0,892.0,496.0
13896,600945333.0,894.0,493.0
13897,600953668.0,895.0,486.0
13898,600961986.0,882.0,481.0
13899,600970349.0,886.0,487.0
13900,600978648.0,896.0,494.0
13901,600986985.0,887.0,520.0
13902,600995314.0,884.0,535.0
13903,601003682.0,880.0,582.0
13904,601011978.0,883.0,602.0
13905,601020313.0,889.0,583.0
13906,601028662.0,889.0,580.0
13907,601036994.0,889.0,578.0
13908,601045324.0,888.0,583.0
13909,601053657.0,887.0,577.0
13910,601062010.0,881.0,578.0
13911,601070339.0,874.0,587.0
13912,601078647.0,873.0,587.0
13913,601086993.0,888.0,588.0
13914,601095303.0,891.0,586.0
13915,601103634.0,887.0,583.0
13916,601111999.0,880.0,589.0
13917,601120332.0,883.0,581.0
13918,601128665.0,886.0,579.0
13919,601136998.0,878.0,586.0
13920,601145297.0,877.0,584.0
13921,601153694.0,878.0,579.0
13922,601161961.0,884.0,581.0
13923,601170295.0,885.0,578.0
13924,601178657.0,885.0,584.0
13925,601186958.0,884.0,585.0
13926,601195294.0,880.0,586.0
13927,601203622.0,882.0,585.0
13928,601211975.0,876.0,570.0
13929,601220311.0,865.0,563.0
13930,601228641.0,845.0,482.0
13931,601236954.0,822.0,427.0
13932,601245341.0,819.0,379.0
13933,601253624.0,815.0,368.0
13934,601262034.0,821.0,377.0
13935,601270298.0,817.0,378.0
13936,601278624.0,802.0,374.0
13937,601286950.0,813.0,357.0
13939,601295278.0,811.0,350.0
13940,601303611.0,804.0,378.0
13941,601311943.0,799.0,362.0
13943,601320276.0,792.0,375.0
13945,601328609.0,793.0,376.0
13946,601336943.0,794.0,375.0
13948,601345274.0,799.0,372.0
13949,601353640.0,794.0,366.0
13951,601361972.0,796.0,374.0
13952,601370269.0,793.0,372.0
13954,601378627.0,793.0,368.0
13955,601386969.0,785.0,365.0
13957,601395268.0,709.0,384.0
13958,601403635.0,726.0,338.0
13960,601411966.0,673.0,311.0
13961,601420264.0,635.0,302.0
13963,601428596.0,629.0,297.0
13964,601437015.0,626.0,298.0
13966,601445308.0,592.0,344.0
13967,601453628.0,619.0,299.0
13969,601461926.0,616.0,299.0
13970,601470260.0,612.0,292.0
13972,601478616.0,612.0,290.0
13973,601486922.0,614.0,285.0
13975,601495256.0,625.0,294.0
13976,601503589.0,611.0,292.0
13978,601511921.0,610.0,297.0
13980,601520254.0,608.0,291.0
13981,601528628.0,639.0,235.0
13983,601536969.0,606.0,286.0
13984,601545302.0,601.0,285.0
13986,601553583.0,593.0,267.0
13987,601561951.0,577.0,277.0
13989,601570246.0,570.0,269.0
13990,601578626.0,540.0,254.0
13992,601586919.0,498.0,219.0
13993,601595245.0,460.0,184.0
13995,601603579.0,445.0,166.0
13996,601611910.0,477.0,127.0
13998,601620277.0,441.0,153.0
13999,601628608.0,438.0,152.0
14001,601636941.0,480.0,107.0
14002,601645238.0,444.0,153.0
14004,601653572.0,436.0,160.0
14005,601661905.0,440.0,148.0
14007,601670292.0,426.0,148.0
14008,601678643.0,424.0,150.0
14010,601686935.0,423.0,153.0
14011,601695239.0,428.0,160.0
14013,601703623.0,430.0,160.0
14015,601711899.0,431.0,159.0
14016,601720233.0,431.0,162.0
14018,601728600.0,421.0,161.0
14019,601736930.0,461.0,134.0
14021,601745238.0,443.0,173.0
14022,601753592.0,552.0,156.0
14024,601761894.0,642.0,191.0
14025,601770308.0,566.0,218.0
14027,601778558.0,785.0,325.0
14028,601786929.0,831.0,271.0
14030,601795222.0,805.0,349.0
14031,601803589.0,801.0,343.0
14033,601811975.0,801.0,332.0
14034,601820244.0,801.0,311.0
14036,601828614.0,796.0,303.0
14037,601836896.0,799.0,306.0
14039,601845281.0,798.0,326.0
14040,601853551.0,804.0,341.0
14041,601861944.0,807.0,345.0
14043,601870223.0,808.0,336.0
14044,601878582.0,806.0,332.0
14046,601886903.0,806.0,301.0
14047,601895222.0,809.0,299.0
14049,601903546.0,803.0,307.0
14051,601911887.0,800.0,298.0
14052,601920212.0,806.0,288.0
14054,601928579.0,807.0,284.0
14055,601936912.0,804.0,302.0
14057,601945214.0,799.0,298.0
14058,601953538.0,805.0,302.0
14060,601961957.0,834.0,281.0
14061,601970244.0,837.0,323.0
14073,602036870.0,813.0,429.0
14075,602045195.0,887.0,383.0
14076,602053528.0,857.0,354.0
14078,602061857.0,846.0,299.0
14079,602070196.0,834.0,260.0
14081,602078523.0,834.0,265.0
14082,602086865.0,831.0,275.0
14084,602095191.0,828.0,287.0
14085,602103576.0,829.0,296.0
14087,602111854.0,831.0,294.0
14089,602120194.0,832.0,262.0
14090,602128519.0,829.0,279.0
14092,602136851.0,830.0,290.0
14093,602145185.0,832.0,289.0
14095,602153622.0,830.0,288.0
14096,602161953.0,823.0,283.0
14098,602170184.0,825.0,282.0
14099,602178514.0,827.0,286.0
14101,602186876.0,829.0,289.0
14102,602195294.0,811.0,299.0
14104,602203509.0,736.0,230.0
14105,602211884.0,633.0,183.0
14107,602220177.0,515.0,128.0
14108,602228507.0,380.0,61.0
14109,602236840.0,262.0,14.0
14111,602245174.0,152.0,-28.0
14112,602253504.0,81.0,-59.0
14114,602261836.0,67.0,-73.0
14115,602270172.0,63.0,-77.0
14117,602278606.0,61.0,-71.0
14118,602286833.0,-22.0,-31.0
14120,602295184.0,59.0,-49.0
14121,602303498.0,88.0,-30.0
14123,602311830.0,13.0,24.0
14125,602320167.0,91.0,-10.0
14126,602328534.0,92.0,-5.0
14128,602336827.0,87.0,-37.0
14129,602345248.0,85.0,-33.0
14131,602353493.0,88.0,-30.0
14132,602361825.0,84.0,-35.0
14134,602370204.0,92.0,-19.0
14135,602378529.0,87.0,-20.0
14136,602386936.0,167.0,-22.0
14137,602395198.0,83.0,-31.0
14139,602403487.0,90.0,-29.0
14140,602411860.0,170.0,-46.0
14141,602420192.0,104.0,-15.0
14143,602428524.0,110.0,14.0
14144,602436880.0,117.0,17.0
14146,602445189.0,132.0,3.0
14147,602453584.0,144.0,45.0
14149,602461812.0,228.0,8.0
14150,602470182.0,144.0,33.0
14152,602478478.0,152.0,31.0
14153,602486810.0,153.0,28.0
14155,602495147.0,154.0,29.0
14156,602503474.0,149.0,20.0
14158,602511806.0,146.0,21.0
14160,602520152.0,160.0,18.0
14161,602528473.0,148.0,62.0
14163,602536911.0,162.0,-10.0
14164,602545233.0,159.0,10.0
14166,602553470.0,142.0,58.0
14167,602561805.0,155.0,-4.0
14169,602570137.0,167.0,12.0
14170,602578467.0,138.0,45.0
14172,602586849.0,158.0,-10.0
14173,602595135.0,156.0,2.0
14175,602603494.0,122.0,62.0
14176,602611796.0,139.0,-22.0
14178,602620131.0,155.0,-4.0
14179,602628462.0,134.0,37.0
14181,602636793.0,148.0,-15.0
14182,602645129.0,158.0,1.0
14184,602653458.0,113.0,21.0
14185,602661883.0,30.0,-13.0
14186,602670163.0,149.0,-9.0
14188,602678454.0,131.0,34.0
14190,602686787.0,33.0,-22.0
14191,602695243.0,153.0,-8.0
14193,602703558.0,111.0,54.0
14194,602711783.0,32.0,-23.0
14196,602720120.0,149.0,-9.0
14198,602728450.0,97.0,32.0
14199,602736882.0,134.0,-24.0
14201,602745129.0,151.0,-3.0
14202,602753448.0,112.0,38.0
14204,602761780.0,131.0,-22.0
14205,602770132.0,158.0,2.0
14207,602778525.0,132.0,43.0
14208,602786775.0,138.0,-24.0
14210,602795112.0,154.0,-11.0
14211,602803543.0,102.0,40.0
14213,602811774.0,130.0,-22.0
14214,602820148.0,159.0,0.0
14216,602828439.0,54.0,42.0
14217,602836772.0,142.0,-27.0
14219,602845216.0,156.0,2.0
14220,602853435.0,114.0,41.0
14222,602861826.0,137.0,-35.0
14223,602870204.0,159.0,7.0
14225,602878433.0,102.0,57.0
14226,602886861.0,149.0,-26.0
14227,602895200.0,159.0,-3.0
14228,602903430.0,126.0,35.0
14230,602911762.0,258.0,-22.0
14232,602920100.0,166.0,4.0
14233,602928526.0,123.0,45.0
14235,602936760.0,141.0,-27.0
14236,602945103.0,164.0,7.0
14238,602953435.0,218.0,101.0
14239,602961757.0,153.0,-11.0
14241,602970201.0,157.0,1.0
14242,602978421.0,124.0,59.0
14244,602986756.0,151.0,-16.0
14245,602995091.0,160.0,5.0
14247,603003420.0,216.0,79.0
14248,603011752.0,148.0,-12.0
14250,603020194.0,172.0,6.0
14251,603028514.0,143.0,44.0
14253,603036746.0,246.0,-24.0
14254,603045084.0,159.0,5.0
14255,603053413.0,131.0,69.0
14257,603061745.0,150.0,-14.0
14258,603070177.0,165.0,19.0
14260,603078409.0,129.0,48.0
14261,603086742.0,163.0,-11.0
14263,603095078.0,155.0,10.0
14264,603103408.0,120.0,60.0
14266,603111838.0,157.0,-4.0
14267,603120082.0,264.0,80.0
14269,603128405.0,108.0,38.0
14270,603136737.0,118.0,20.0
14272,603145072.0,117.0,17.0
14273,603153401.0,38.0,-21.0
14275,603161734.0,116.0,32.0
14277,603170119.0,118.0,32.0
14278,603178443.0,138.0,11.0
14280,603186731.0,128.0,32.0
14281,603195111.0,125.0,32.0
14282,603203396.0,134.0,28.0
14284,603211831.0,138.0,9.0
14285,603220062.0,137.0,32.0
14286,603228484.0,31.0,-24.0
14287,603236725.0,37.0,-13.0
14288,603245061.0,144.0,37.0
14289,603253392.0,135.0,35.0
14290,603261817.0,34.0,-13.0
14291,603270059.0,141.0,36.0
14292,603278472.0,141.0,53.0
14293,603286718.0,39.0,-17.0
14294,603295158.0,143.0,31.0
14295,603303476.0,137.0,42.0
14296,603311820.0,144.0,27.0
14297,603320061.0,145.0,28.0
14298,603328477.0,147.0,33.0
14299,603336714.0,138.0,30.0
14300,603345050.0,136.0,30.0
14302,603353379.0,130.0,42.0
14303,603361814.0,135.0,43.0
14305,603370047.0,145.0,17.0
14306,603378466.0,148.0,11.0
14308,603386708.0,140.0,8.0
14309,603395042.0,144.0,9.0
14311,603403394.0,138.0,10.0
14312,603411811.0,151.0,21.0
14313,603420087.0,173.0,24.0
14315,603428370.0,217.0,29.0
14317,603436701.0,293.0,43.0
14318,603445048.0,489.0,190.0
14340,603628404.0,929.0,469.0
14341,603636740.0,988.0,476.0
14342,603645077.0,969.0,457.0
14343,603653347.0,968.0,463.0
14344,603661733.0,965.0,450.0
14345,603670045.0,964.0,452.0
14346,603678390.0,969.0,440.0
14347,603686738.0,975.0,452.0
14348,603695028.0,975.0,455.0
14351,603703347.0,974.0,453.0
14352,603711705.0,965.0,449.0
14353,603720046.0,971.0,434.0
14354,603728371.0,970.0,429.0
14355,603736672.0,976.0,433.0
14356,603745009.0,981.0,428.0
14357,603753335.0,977.0,433.0
14358,603761667.0,981.0,389.0
14359,603770005.0,986.0,382.0
14360,603778338.0,980.0,401.0
14361,603786663.0,981.0,413.0
14362,603795005.0,976.0,424.0
14363,603803340.0,975.0,413.0
14366,603811660.0,974.0,400.0
14367,603819995.0,976.0,392.0
14368,603828327.0,967.0,394.0
14369,603836661.0,962.0,372.0
14370,603844996.0,964.0,369.0
14371,603853324.0,963.0,372.0
14372,603861657.0,956.0,410.0
14373,603869994.0,961.0,412.0
14374,603878322.0,976.0,402.0
14375,603886655.0,971.0,421.0
14376,603894993.0,971.0,424.0
14377,603903320.0,962.0,423.0
14378,603911651.0,963.0,384.0
14379,603919987.0,966.0,368.0
14380,603928315.0,953.0,345.0
14381,603936648.0,931.0,330.0
14382,603944993.0,898.0,321.0
14383,603953314.0,896.0,312.0
14384,603961645.0,894.0,334.0
14385,603969980.0,900.0,329.0
14386,603978312.0,900.0,333.0
14387,603986643.0,906.0,309.0
14390,603994977.0,898.0,315.0
14391,604003309.0,899.0,315.0
14392,604011639.0,906.0,330.0
14393,604019977.0,902.0,336.0
14394,604028306.0,903.0,331.0
14395,604036638.0,905.0,308.0
14396,604044973.0,905.0,307.0
14397,604053301.0,907.0,310.0
14398,604061635.0,912.0,318.0
14399,604069970.0,912.0,323.0
14400,604078301.0,904.0,339.0
14401,604086632.0,914.0,329.0
14402,604094969.0,907.0,337.0
